session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue,month,day_of_week,is_weekend,avg_temperature_c,snowfall_cm,weather_condition,snow_impact
2433,2025-02-26,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Truck,1.25,2025-02,Wednesday,0,-6,6,Snow,High Snow
2434,2025-02-26,Water Street,Downtown,2.0,1.75,Coin,SUV,3.5,2025-02,Wednesday,0,-6,6,Snow,High Snow
2435,2025-02-26,Elizabeth Avenue,University Area,1.0,1.25,Coin,SUV,1.25,2025-02,Wednesday,0,-6,6,Snow,High Snow
2436,2025-02-26,Water Street,Downtown,0.5,1.75,Credit Card,SUV,0.88,2025-02,Wednesday,0,-6,6,Snow,High Snow
2437,2025-02-26,Harbour Drive,Downtown,2.0,1.75,Coin,Car,3.5,2025-02,Wednesday,0,-6,6,Snow,High Snow
2438,2025-02-26,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-02,Wednesday,0,-6,6,Snow,High Snow
2439,2025-02-26,Prescott Street,Downtown,3.0,1.75,Debit Card,Car,5.25,2025-02,Wednesday,0,-6,6,Snow,High Snow
2440,2025-02-27,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2441,2025-02-27,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2442,2025-02-27,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2443,2025-02-27,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2444,2025-02-27,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2445,2025-02-27,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2446,2025-02-27,Harbour Drive,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2447,2025-02-27,Duckworth Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2448,2025-02-27,Harbour Drive,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2449,2025-02-27,Elizabeth Avenue,University Area,3.0,1.25,Credit Card,Car,3.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2450,2025-02-27,Prescott Street,Downtown,1.5,1.75,Mobile App,Truck,2.62,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2451,2025-02-27,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2452,2025-02-27,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Van,1.25,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2453,2025-02-27,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2454,2025-02-27,Prescott Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2455,2025-02-27,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2456,2025-02-27,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2457,2025-02-27,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2458,2025-02-27,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2459,2025-02-27,Prescott Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2460,2025-02-27,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2461,2025-02-27,Prescott Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2462,2025-02-27,Harbour Drive,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2463,2025-02-27,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2464,2025-02-27,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2465,2025-02-27,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2466,2025-02-27,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Van,1.0,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2467,2025-02-27,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2468,2025-02-27,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2469,2025-02-27,Churchill Square,Churchill Square,2.5,1.0,Debit Card,Car,2.5,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2470,2025-02-27,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2471,2025-02-27,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2472,2025-02-27,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2473,2025-02-27,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2474,2025-02-27,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-02,Thursday,0,-5,0,Clear/Cloudy,No Snow
2475,2025-02-28,Churchill Square,Churchill Square,2.5,1.0,Mobile App,SUV,2.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2476,2025-02-28,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2477,2025-02-28,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2478,2025-02-28,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2479,2025-02-28,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2480,2025-02-28,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2481,2025-02-28,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2482,2025-02-28,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,SUV,2.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2483,2025-02-28,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2484,2025-02-28,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2485,2025-02-28,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2486,2025-02-28,Duckworth Street,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2487,2025-02-28,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2488,2025-02-28,Duckworth Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2489,2025-02-28,Prescott Street,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2490,2025-02-28,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2491,2025-02-28,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2492,2025-02-28,Prescott Street,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2493,2025-02-28,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2494,2025-02-28,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2495,2025-02-28,Churchill Square,Churchill Square,3.0,1.0,Mobile App,SUV,3.0,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2496,2025-02-28,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2497,2025-02-28,Duckworth Street,Downtown,0.5,1.75,Debit Card,SUV,0.88,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2498,2025-02-28,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2499,2025-02-28,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-02,Friday,0,-7,0,Clear/Cloudy,No Snow
2500,2025-03-01,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2501,2025-03-01,Churchill Square,Churchill Square,2.5,1.0,Credit Card,SUV,2.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2502,2025-03-01,Duckworth Street,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2503,2025-03-01,Elizabeth Avenue,University Area,2.5,1.25,Coin,SUV,3.12,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2504,2025-03-01,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2505,2025-03-01,Prescott Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2506,2025-03-01,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2507,2025-03-01,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2508,2025-03-01,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,SUV,2.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2509,2025-03-01,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2510,2025-03-01,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2511,2025-03-01,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2512,2025-03-01,Duckworth Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2513,2025-03-01,Water Street,Downtown,0.5,1.75,Debit Card,SUV,0.88,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2514,2025-03-01,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2515,2025-03-01,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2516,2025-03-01,Elizabeth Avenue,University Area,1.0,1.25,Coin,SUV,1.25,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2517,2025-03-01,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2518,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2519,2025-03-01,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2520,2025-03-01,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2521,2025-03-01,Harbour Drive,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2522,2025-03-01,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2523,2025-03-01,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Truck,2.0,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2524,2025-03-01,Prescott Street,Downtown,2.0,1.75,Credit Card,Van,3.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2525,2025-03-01,Prescott Street,Downtown,2.0,1.75,Mobile App,Van,3.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2526,2025-03-01,Prescott Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2527,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2528,2025-03-01,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2529,2025-03-01,Prescott Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2530,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2531,2025-03-01,Harbour Drive,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2532,2025-03-01,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2533,2025-03-01,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2534,2025-03-01,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2535,2025-03-01,Duckworth Street,Downtown,2.5,1.75,Mobile App,Van,4.38,2025-03,Saturday,1,-3,0,Clear/Cloudy,No Snow
2536,2025-03-02,Churchill Square,Churchill Square,3.0,1.0,Credit Card,Car,3.0,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2537,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2538,2025-03-02,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2539,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2540,2025-03-02,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2541,2025-03-02,Duckworth Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2542,2025-03-02,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2543,2025-03-02,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Truck,0.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2544,2025-03-02,Harbour Drive,Downtown,2.5,1.75,Coin,Car,4.38,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2545,2025-03-02,Prescott Street,Downtown,0.5,1.75,Credit Card,SUV,0.88,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2546,2025-03-02,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2547,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Debit Card,Truck,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2548,2025-03-02,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2549,2025-03-02,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2550,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2551,2025-03-02,Water Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2552,2025-03-02,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2553,2025-03-02,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2554,2025-03-02,Water Street,Downtown,0.5,1.75,Debit Card,Van,0.88,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2555,2025-03-02,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2556,2025-03-02,Churchill Square,Churchill Square,2.0,1.0,Coin,Car,2.0,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2557,2025-03-02,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2558,2025-03-02,Water Street,Downtown,3.0,1.75,Coin,Car,5.25,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2559,2025-03-02,Prescott Street,Downtown,2.0,1.75,Coin,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2560,2025-03-02,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2561,2025-03-02,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2562,2025-03-02,Water Street,Downtown,1.0,1.75,Coin,SUV,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2563,2025-03-02,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2564,2025-03-02,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2565,2025-03-02,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2566,2025-03-02,Churchill Square,Churchill Square,1.5,1.0,Credit Card,SUV,1.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2567,2025-03-02,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2568,2025-03-02,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2569,2025-03-02,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2570,2025-03-02,Duckworth Street,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-03,Sunday,1,8,0,Clear/Cloudy,No Snow
2571,2025-03-03,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2572,2025-03-03,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2573,2025-03-03,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2574,2025-03-03,Water Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2575,2025-03-03,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2576,2025-03-03,Harbour Drive,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2577,2025-03-03,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2578,2025-03-03,Harbour Drive,Downtown,2.5,1.75,Mobile App,Van,4.38,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2579,2025-03-03,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2580,2025-03-03,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Car,2.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2581,2025-03-03,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2582,2025-03-03,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2583,2025-03-03,Water Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2584,2025-03-03,Water Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2585,2025-03-03,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2586,2025-03-03,Elizabeth Avenue,University Area,1.0,1.25,Coin,Car,1.25,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2587,2025-03-03,Elizabeth Avenue,University Area,1.5,1.25,Coin,SUV,1.88,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2588,2025-03-03,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2589,2025-03-03,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2590,2025-03-03,Water Street,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2591,2025-03-03,Harbour Drive,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2592,2025-03-03,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2593,2025-03-03,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2594,2025-03-03,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2595,2025-03-03,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Car,3.0,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2596,2025-03-03,Prescott Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2597,2025-03-03,Harbour Drive,Downtown,1.5,1.75,Coin,Truck,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2598,2025-03-03,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2599,2025-03-04,Water Street,Downtown,0.5,1.75,Debit Card,Van,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2600,2025-03-04,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2601,2025-03-04,Harbour Drive,Downtown,1.5,1.75,Coin,SUV,2.62,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2602,2025-03-04,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2603,2025-03-04,Duckworth Street,Downtown,1.0,1.75,Debit Card,Truck,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2604,2025-03-04,Churchill Square,Churchill Square,2.5,1.0,Mobile App,SUV,2.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2605,2025-03-04,Prescott Street,Downtown,1.5,1.75,Debit Card,Truck,2.62,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2606,2025-03-04,Duckworth Street,Downtown,3.0,1.75,Debit Card,SUV,5.25,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2607,2025-03-04,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Car,2.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2608,2025-03-04,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2609,2025-03-04,Water Street,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2610,2025-03-04,Prescott Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2611,2025-03-04,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2612,2025-03-04,Duckworth Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2613,2025-03-04,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2614,2025-03-04,Duckworth Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2615,2025-03-04,Harbour Drive,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2616,2025-03-04,Water Street,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
2617,2025-03-04,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
